Date,RateType,ExchangeRate,Source,LoadTimestampUTC,OfficialCarriedForward,ParallelCarriedForward
2026-04-15,Parallel FX,626.7,DolarAPI Paralelo Histórico (calendar-filled),2026-04-17T12:48:23.703923+00:00,,False
2026-04-16,Official FX,479.7775,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-04-16,Parallel FX,622.67,DolarAPI Paralelo Histórico (calendar-filled),2026-04-17T12:48:23.703923+00:00,,False
2026-04-17,Official FX,480.2572,DolarAPI Oficial,2026-04-17T12:49:32.693866+00:00,False,
2026-04-17,Parallel FX,622.16,DolarAPI Paralelo,2026-04-17T12:50:04.979602+00:00,,False
2026-04-18,Official FX,480.2572,DolarAPI Oficial (carried forward),2026-04-18T09:12:01.027342+00:00,True,
2026-04-18,Parallel FX,619.25,DolarAPI Paralelo,2026-04-18T09:34:36.048528+00:00,,False
2026-04-19,Official FX,480.2572,DolarAPI Oficial (carried forward),2026-04-19T09:13:34.061381+00:00,True,
2026-04-19,Parallel FX,620.34,DolarAPI Paralelo,2026-04-19T09:33:31.157082+00:00,,False
2026-04-20,Official FX,481.2177,DolarAPI Oficial,2026-04-20T10:15:25.081602+00:00,False,
2026-04-20,Parallel FX,619.57,DolarAPI Paralelo,2026-04-20T10:24:11.865851+00:00,,False
2026-04-21,Official FX,481.6989,DolarAPI Oficial,2026-04-21T09:59:33.792330+00:00,False,
2026-04-21,Parallel FX,630.31,DolarAPI Paralelo,2026-04-21T10:05:47.541405+00:00,,False
2026-04-22,Official FX,482.7586,DolarAPI Oficial,2026-04-22T10:00:01.908615+00:00,False,
2026-04-22,Parallel FX,624.9,DolarAPI Paralelo,2026-04-22T10:06:10.000548+00:00,,False
2026-04-23,Official FX,483.3379,DolarAPI Oficial,2026-04-23T10:05:33.173568+00:00,False,
2026-04-23,Parallel FX,627.5,DolarAPI Paralelo,2026-04-23T10:10:08.377771+00:00,,False
2026-04-24,Official FX,483.8695,DolarAPI Oficial,2026-04-24T10:04:02.743715+00:00,False,
2026-04-24,Parallel FX,628.34,DolarAPI Paralelo,2026-04-24T10:11:49.398979+00:00,,False
2026-04-25,Official FX,483.8695,DolarAPI Oficial (carried forward),2026-04-25T09:28:24.093794+00:00,True,
2026-04-25,Parallel FX,627.82,DolarAPI Paralelo,2026-04-25T09:37:45.243519+00:00,,False
